id,name,parent_id,color,label_tree_id,aphia_id,catami / CAAB
201051,SM1037 Porifera Grey Encrusting,201024,84f255,1064,558,10000902
201052,SM1038 Porifera  encrusting msp 1,201024,a061f2,1064,558,10000902
201053,SM1092 Porifera  encrusting msp 2 / Cyamon spinispinosum,201024,59fff1,1064,558,10000902
201054,SM1094 Porifera  encrusting msp 7,201024,40ffaf,1064,558,10000902
201055,SM1101 Porifera  encrusting msp 4,201024,ffbf66,1064,558,10000902
201056,SM1112 Porifera  encrusting msp 42,201024,62f249,1064,558,10000902
201057,SM1114 Porifera  encrusting msp 29,201024,6191f2,1064,558,10000902
201058,SM1115 Porifera  encrusting msp 30,201024,e6af50,1064,558,10000902
201059,SM1117 Porifera  encrusting msp 41,201024,f218f2,1064,558,10000902
201060,SM1118 Porifera  encrusting msp 9,201024,e62f17,1064,558,10000902
201061,SM1120 Porifera  encrusting msp 27,201024,aa24f2,1064,558,10000902
201062,SM879 Porifera  encrusting msp 19,201024,5ff249,1064,558,10000903
201063,SM892 Porifera  encrusting msp 45,201024,f2ae61,1064,558,10000910
201064,SM904 Porifera  encrusting msp 23,201024,caf26d,1064,558,10000913
201065,SM905 Porifera Cream Encrusting,201024,68f218,1064,558,10000903
201066,SM913 Porifera  encrusting msp 39 / Hexadella dedritifiera?,201024,55f2b3,1064,558,10000910
201067,SM932 Porifera msp68,201024,553df2,1064,558,10000913
201068,SM940 Porifera Green Ecnrusting,201024,8df218,1064,558,10000913
201069,SM971 Porifera White Encrusting,201024,185df2,1064,558,10000903
201070,SM976 Porifera Pink Encrusting,201024,2318f2,1064,558,10000902
201071,SM979 Porifera  encrusting msp 26,201024,8a61f2,1064,558,10000903
201072,SM980 Porifera  encrusting msp 40,201024,f26dad,1064,558,10000903
201073,SM985 Porifera  encrusting msp 31,201024,18f290,1064,558,10000902
201074,SM987 Porifera  encrusting msp 36,201024,40a3ff,1064,558,11229903
201075,SM998 Porifera  encrusting msp 25,201024,8749f2,1064,558,10000902
201076,SM1008 Porifera  encrusting msp 21,201025,e03df2,1064,558,10000902
201077,SM1027 Porifera  encrusting msp 8,201025,c4f279,1064,558,10000902
201078,SM1086 Porifera Red Encrusting,201025,f2e824,1064,558,10000902
201079,SM988 Porifera Purple Encrusting,201025,ff8f26,1064,558,10000903
201080,SM938 Hexadella dedritifera,201026,24f270,1064,169682,10000902
201081,SM883 Demospongiae msp3,201026,f2bf61,1064,164811,10000903
201082,SM885 Demospongiae msp4,201026,b2f26d,1064,164811,10000903
201083,SM887 Demospongiae msp5,201026,676ee6,1064,164811,11229903
201084,SM1002 Porifera Yellow Encrusting,201026,0d5eff,1064,558,10000902
201085,SM1003 Porifera  encrusting msp 24,201026,f23430,1064,558,10000902
201086,SM1009 Porifera  encrusting msp 17,201026,f2c230,1064,558,10000902
201087,SM1015 Porifera  encrusting msp 12,201026,f2ae55,1064,558,10000902
201088,SM1076 Porifera  encrusting msp 15,201026,f261dc,1064,558,10000902
201089,SM1100 Porifera  encrusting msp 10,201026,67a6e6,1064,558,10000902
201090,SM1105 Porifera  encrusting msp 33,201026,f26dc4,1064,558,10000902
201091,SM880 Porifera  encrusting msp 35,201026,e6505f,1064,558,10000902
201092,SM914 Porifera  encrusting msp46 occ lowlying massive,201026,c50be6,1064,558,10000902
201093,SM968 Porifera Yellow Encrusting,201026,510be6,1064,558,10000903
201094,SM989 Porifera  encrusting msp 37,201026,e62e90,1064,558,10000903
201095,SM1113 Porifera  boring msp 1,201021,0cd0f2,1064,558,10000921
201096,SM960 Porifera  boring msp 3,201021,f2740c,1064,558,10000903
201097,SM964 Porifera  boring msp 2,201021,2c17e6,1064,558,10000903
201098,SM995 Porifera  boring msp 4,201021,f26de0,1064,558,10000902
201099,Cup-like,200351,0cd0f2,1064,558,10000909
201100,Cups,201099,0cd0f2,1064,558,10000910
201101,Tube-like forms,201099,f2d879,1064,558,10000911
201102,SM1049 Axinella infundibuliformis,201100,0cd0f2,1064,132480,10000910
201103,SM1060 Haliclona (Halichoclona) magna,201100,33f8ff,1064,166581,10000910
201104,SM1051 Geodia atlantica,201100,5b3df2,1064,134022,10000910
201105,SM916 Sympagella,201100,61bdf2,1064,132113,10000903
201106,SM889 Chonelasma choanoides,201100,82e650,1064,171662,10000903
201107,SM902 Hexactinellida msp70,201100,f26183,1064,22612,10000902
201108,SM1006 Porifera cup msp 3,201100,f224b4,1064,558,10000910
201109,SM1032 Porifera msp17,201100,e6ae22,1064,558,10000910
201110,SM1054 Porifera msp56,201100,f25565,1064,558,10000910
201111,SM895 Porifera  cup msp 3,201100,f26163,1064,558,10000903
201112,SM982 Porifera cup msp 2,201100,94f218,1064,558,10000902
201113,SM1087 Regadrella phoenix,201101,f2d879,1064,134405,10000911
201114,SM951 Regadrella  msp1,201101,f25594,1064,132117,10000911
201115,SM936 Euplectellidae,201101,81ff33,1064,131692,10000903
201116,SM923 Asconema,201101,67e6ab,1064,132122,10000905
201117,SM954 Rossellinae,201101,7761f2,1064,171965,10000913
201118,SM1055 Porifera msp18,201101,d0ff73,1064,558,10000911
201119,SM1057 Poriferia msp3,201101,3cff26,1064,558,10000911
201120,SM930 Porifera msp65,201101,e6178f,1064,558,10000903
201121,SM950 Porifera msp8,201101,17e655,1064,558,10000913
201122,SM996 Porifera tube msp 1,201101,e555f2,1064,558,10000911
201123,SM999 Porifera tube msp 2,201101,5589f2,1064,558,10000911
201124,Erect,200351,0cd0f2,1064,558,10000912
201125,Carnivorous,201124,0cd0f2,1064,558,10000912
201126,One-dimensional simple,201124,7a0dff,1064,558,10000916
201127,Stalked,201124,f28c55,1064,558,10000906
201128,Three-dimensional Branching,201124,3399ff,1064,558,10000915
201129,Two-dimensional lamellate,201124,e645ab,1064,558,10000913
201130,SM1017 Chondrocladia (Chondrocladia) grandis,201125,0cd0f2,1064,1023293,10000912
201131,SM1035 Lycopodina lycopodium,201125,f279e6,1064,863531,10000912
201132,SM1088 Porifera msp63,201126,7a0dff,1064,558,10000916
201133,SM1033 Hyalonema msp3,201127,f28c55,1064,132096,10000906
201134,SM1052 Hyalonema  msp4,201127,55f25f,1064,132096,10000906
201135,SM1066 Hyalonema msp2,201127,f29018,1064,132096,10000906
201136,SM931 Hyalonema msp1,201127,45d8e6,1064,132096,10000905
201137,SM937 Hyalonema  msp5,201127,79f279,1064,132096,11229903
201138,SM1071 Caulophacus (Caulophacus) arcticus,201127,ff335c,1064,134398,10000906
201139,SM1096 Porifera  massive fig msp2,201127,a06df2,1064,558,10000906
201140,SM1104 Porifera  massive fig msp 1,201127,c9f224,1064,558,10000906
201141,SM1063 Porifera  branching-erect msp 3,201128,3399ff,1064,558,10000915
201142,SM912 Porifera  branching-erect msp 1 / Antho dichotoma,201128,6a3df2,1064,558,10000913
201143,SM948 Porifera msp15,201128,e62ec1,1064,558,10000911
201144,SM958 Porifera msp9,201128,49f2b1,1064,558,10000921
201145,SM977 Porifera  branching-erect msp 2,201128,73c3e6,1064,558,11229903
201146,SM893 Axinella  msp1,201129,e645ab,1064,131774,10000903
201147,SM907 Axinella  msp3,201129,e6c42e,1064,131774,11229903
201148,SM935 Axinella cf. infundibuliformis,201129,24f28b,1064,132480,10000902
201149,SM1077 Phakellia,201129,5557f2,1064,131779,10000913
201150,SM1065 Desmacella informis,201129,f23051,1064,133212,10000913
201151,SM1023 Geodia pachydermata,201129,c2ff26,1064,597246,10000913
201152,SM1078 Poecillastra compressa,201129,3df288,1064,134083,10000913
201153,SM911 Poecillastra compressa,201129,45e65d,1064,134083,10000902
201154,SM943 Poecillastra compressa,201129,82f218,1064,134083,10000903
201155,SM1089 Tetractinellida msp15,201129,6ff261,1064,597812,10000913
201156,SM921 Tetractinellida msp16,201129,f2823d,1064,597812,10000903
201157,SM1019 Demospongiae msp12,201129,f20c0c,1064,164811,10000913
201158,SM953 Demospongiae msp3,201129,59ff96,1064,164811,10000903
201159,SM997 Demospongiae msp3,201129,cf50e6,1064,164811,10000913
201160,SM1045 Hexactinellida msp50,201129,f28124,1064,22612,10000913
201161,SM1000 Porifera  lamellate msp 4,201129,8.42E+09,1064,558,10000913
201162,SM1025 Poriferia msp2,201129,6df2e0,1064,558,10000913
201163,SM1034 Porifera  lamellate msp 5,201129,e6b567,1064,558,10000913
201164,SM1036 Porifera msp3,201129,73e69f,1064,558,10000913
201165,SM1046 Porifera  lamellate msp 11,201129,f27f79,1064,558,10000913
201166,SM1059 Poriferia msp1,201129,80ff99,1064,558,10000913
201167,SM1072 Porifera  lamellate msp 7,201129,f2d43d,1064,558,10000913
201168,SM1106 Porifera  lamellate msp 1,201129,5c83e6,1064,558,10000913
201169,SM1109 Porifera  lamellate msp 8,201129,55f26f,1064,558,10000913
201170,SM1116 Porifera  lamellate msp 10,201129,e639dd,1064,558,10000913
201171,SM1119 Porifera msp 58,201129,f28d18,1064,558,10000913
201172,SM890 Porifera msp10,201129,61aef2,1064,558,10000913
201173,SM915 Porifera msp7,201129,baf249,1064,558,10000902
201174,SM947 Porifera msp16,201129,8f17e6,1064,558,11229903
201175,SM949 Porifera msp14,201129,40ff19,1064,558,10000911
201176,SM957 Porifera msp53,201129,5.06E+09,1064,558,11229903
201177,SM972 Porifera  lamellate msp 9,201129,ff1940,1064,558,10000913
201178,SM975 Porifera  lamellate msp 3,201129,0bd3e6,1064,558,10000903
201179,SM984 Porifera  lamellate msp 2,201129,e6457d,1064,558,10000902
201181,Massive,200351,0cd0f2,1064,558,10000903
201182,Balls,201181,0cd0f2,1064,558,10000905
201183,SM934 Stelletta grubeii,201182,0cd0f2,1064,133974,10000906
201184,SM909 Geodia barretti spherical,201182,0d39ff,1064,134023,10000913
201185,SM1018 Craniella,201182,21e60b,1064,132093,10000905
201186,SM1099 Craniella longipilis,201182,d70cf2,1064,293252,10000905
201187,SM926 Thenea muricata,201182,61b6f2,1064,134106,10000903
201188,SM1040 Demospongiae msp4,201182,cd17e6,1064,164811,10000905
201189,SM899 Pheronema carpenteri,201182,c2ff66,1064,134378,10000905
201190,SM900 Pheronema  msp1,201182,a139e6,1064,132098,10000903
201191,SM941 Pheronema  msp2,201182,2e46e6,1064,132098,10000903
201192,SM1031 Porifera spherical msp 1,201182,f2cf6d,1064,558,10000905
201193,SM961 Porifera spherical msp4,201182,0b83e6,1064,558,10000921
201194,SM910 Oceanapia robusta,201181,0cd0f2,1064,132946,10000902
201195,SM1024 Haplosclerida msp1,201181,66b5ff,1064,131598,10000903
201196,SM1058 Haplosclerida msp2,201181,710be6,1064,131598,10000903
201197,SM1041 Lissodendoryx (Ectyodoryx) diversichela,201181,19ff88,1064,133432,10000903
201198,SM897 Mycale lingua,201181,f2d361,1064,168640,11168910
201199,SM939 Mycale,201181,6bf261,1064,131907,10000905
201200,SM901 Poecilosclerida msp1,201181,24f2d7,1064,131599,10000902
201201,SM1039 Polymastia,201181,dee60b,1064,132046,10000903
201202,SM1079 Polymastia arctica,201181,49f24c,1064,170625,10000903
201203,SM924 Spinularia spinularia,201181,835ce6,1064,134223,10000903
201204,SM919 Weberella bursa,201181,f2d861,1064,134232,10000913
201205,SM1053 Polymastiidae,201181,e64d0b,1064,131673,10000903
201206,SM1067 Polymastiidae,201181,e6ab22,1064,131673,10000903
201207,SM1111 Polymastiidae,201181,9c55f2,1064,131673,10000903
201208,SM928 Stelletta normani,201181,00f200,1064,133980,10000911
201209,SM1095 Stryphnus fortis,201181,e6cf50,1064,133988,10000903
201210,SM896 Leiodermatium,201181,f23054,1064,132086,10000905
201211,SM1020 Geodia barretti,201181,7455f2,1064,134023,10000903
201212,SM1021 Geodia atlantica,201181,0dffbe,1064,134022,10000903
201213,SM1061 Geodia megastrella,201181,ff0d39,1064,134034,10000903
201214,SM1064 Geodia,201181,c20dff,1064,132005,10000903
201215,SM908 Geodia,201181,f23044,1064,132005,10000903
201216,SM920 Pachastrella,201181,f29e30,1064,132015,10000911
201217,SM898 Pachastrellidae,201181,b2f279,1064,131665,11229903
201218,SM922 Tetractinellida msp20,201181,41e600,1064,597812,10000902
201219,SM1068 Demospongiae msp32,201181,2ee6c1,1064,164811,10000903
201220,SM1070 Demospongiae msp66,201181,e6a750,1064,164811,10000903
201221,SM927 Saccocalyx new,201181,6df271,1064,171844,11229903
201222,SM891 Aphrocallistes,201181,e63922,1064,132099,10000903
201223,SM944 Aphrocallistes beatrix,201181,bb61f2,1064,134380,10000913
201224,SM1050 Farrea,201181,f29979,1064,132107,10000903
201225,SM1044 Hexactinellida msp52,201181,9ef20c,1064,22612,10000903
201226,SM1048 Hexactinellida msp51,201181,ff4df0,1064,22612,10000903
201227,SM929 Hexactinellida msp64,201181,cf5ce6,1064,22612,10000906
201228,SM1004 Porifera  massive globose msp 7,201181,80a8ff,1064,558,10000903
201229,SM1005 Porifera  massive lobose msp 8 / Mycale lingua,201181,4ff218,1064,558,10000903
201230,SM1011 Porifera  massive globose msp 3,201181,f27318,1064,558,10000903
201231,SM1028 Poriferia msp4,201181,3df2c8,1064,558,10000903
201232,SM1030 Porifera Massive globose msp15,201181,b045e6,1064,558,10000903
201233,SM1047 Poriferia msp8,201181,262dff,1064,558,10000903
201234,SM1056 Porifera msp13,201181,ff9e66,1064,558,10000903
201235,SM1062 Porifera  massive globose msp 14,201181,e69d73,1064,558,10000903
201236,SM1073 Porifera msp55,201181,30b8f2,1064,558,10000903
201237,SM1080 Porifera  massive globose msp 10,201181,e6800b,1064,558,10000903
201238,SM1081 Porifera  massive lobose msp 17,201181,61c9f2,1064,558,10000903
201239,SM1082 Porifera  massive lobose msp 20,201181,f26c24,1064,558,10000903
201240,SM1083 Porifera  massive lobose msp 14,201181,b8f261,1064,558,10000903
201241,SM1084 Porifera msp67,201181,b3ff80,1064,558,10000903
201242,SM1085 Porifera msp12,201181,f3ff4d,1064,558,10000903
201243,SM1091 Porifera msp57,201181,f27b30,1064,558,10000903
201244,SM1093 Porifera  massive lobose msp 23,201181,244ef2,1064,558,10000903
201245,SM1098 Porifera msp4,201181,f255a4,1064,558,10000903
201246,SM1102 Porifera  massive globose msp 2,201181,ff350d,1064,558,10000903
201247,SM1103 Porifera  massive lobose msp 13,201181,45e6d8,1064,558,10000903
201248,SM1107 Porifera  cup msp 1,201181,ab6df2,1064,558,10000903
201249,SM1108 Porifera  massive lobose msp 12,201181,8455f2,1064,558,10000903
201250,SM1121 Porifera  massive lobose msp 9,201181,b5ff66,1064,558,10000903
201251,SM881 Porifera  massive lobose msp 25,201181,a873e6,1064,558,10000903
201252,SM884 Porifera  massive lobose msp 2 / Mycale lingua?,201181,f28361,1064,558,10000902
201253,SM886 Porifera  massive globose msp 13,201181,8ff255,1064,558,10000910
201254,SM888 Porifera  massive lobose msp 3,201181,1ee617,1064,558,10000913
201255,SM894 Porifera  massive lobose msp27,201181,4dff73,1064,558,10000903
201256,SM903 Poriferia msp10,201181,85e617,1064,558,10000903
201257,SM906 Porifera  massive lobose msp 4,201181,66ff33,1064,558,10000905
201258,SM933 Porifera msp69,201181,5de622,1064,558,10000911
201259,SM942 Porifera msp72,201181,f255a9,1064,558,10000903
201260,SM945 Porifera msp73,201181,3df285,1064,558,10000915
201261,SM946 Porifera msp19,201181,f2c355,1064,558,10000913
201262,SM952 Porifera msp11,201181,e639d4,1064,558,10000903
201263,SM955 Porifera msp60,201181,6cf20c,1064,558,10000915
201264,SM956 Porifera msp6,201181,0cf23a,1064,558,10000903
201265,SM959 Porifera msp1,201181,3cff26,1064,558,10000905
201266,SM962 Porifera  massive lobose msp26,201181,4995f2,1064,558,10000903
201267,SM963 Porifera  massive lobose msp 16,201181,f23d49,1064,558,10000902
201268,SM965 Porifera  massive globose msp 12,201181,ff524d,1064,558,10000902
201269,SM967 Porifera  massive lobose msp30,201181,2c00f2,1064,558,11164000
201270,SM969 Porifera  massive globose msp 14,201181,f22824,1064,558,10000902
201271,SM970 Porifera  massive lobose msp 24 / Mycale lingua?,201181,73e6bb,1064,558,10000903
201272,SM973 Porifera  massive lobose msp 19,201181,b6f261,1064,558,10000902
201273,SM974 Porifera  massive lobose msp 7,201181,73e6c9,1064,558,10000915
201274,SM978 Porifera  massive lobose msp 18 / Farrea msp?,201181,67bee6,1064,558,10000902
201275,SM981 Porifera  massive lobose msp 15,201181,6b49f2,1064,558,10000913
201276,SM983 Porifera  massive lobose msp 11,201181,f28430,1064,558,10000903
201277,SM986 Porifera  massive globose msp 9,201181,2492f2,1064,558,10000902
201278,SM990 Porifera  massive globose msp 1,201181,0c00f2,1064,558,10000903
201279,SM991 Porifera  massive lobose msp 21,201181,33ffda,1064,558,10000903
201280,SM992 Porifera  massive lobose msp 10,201181,6db2f2,1064,558,10000921
201281,SM993 Porifera  massive lobose msp 22,201181,5ce6cf,1064,558,10000911
201282,SM994 Porifera  massive lobose msp29,201181,e60bbe,1064,558,10000913
201283,Prawns / Shrimps,200282,e667d0,1064,1130,28000901
201284,Chirostylids,200282,e667d0,1064,1130,27000000
201285,Crabs,200282,f2244e,1064,1130,28000903
201286,Lobsters,200282,70f20c,1064,1130,28000902
201287,Spider crabs,201285,f2244e,1064,1130,28000903
201288,Squat lobsters,201286,70f20c,1064,1130,28825904
201289,True crabs,201285,f2244e,1064,1130,28850000
201290,Stone / King crabs,201285,ff80bf,1064,1130,28836000
201291,True lobsters,201286,70f20c,1064,1130,28786000
201292,Hermit crabs,201285,f2244e,1064,1130,28825901
201293,SM252 Gastroptychus msp1,201284,e667d0,1064,106832,27000000
201294,SM194 Chirostylidae msp1,201284,ff4056,1064,106732,27000000
201295,SM265 Chirostylidae msp2,201284,5cff40,1064,106732,27000000
201296,SM195 Parapagurus pilosimanus,201292,f2244e,1064,107248,28825901
201297,SM234 Sympagurus pictus,201292,91ff00,1064,368077,28825901
201298,SM267 Parapaguridae msp1,201292,5ce685,1064,106739,28825901
201299,SM199 Paguroidea msp1,201292,ff00bf,1064,106687,28825902
201300,SM224 Rochinia crassa,201287,f2244e,1064,1252733,28000903
201301,SM227 Homola vigil,201287,f249d3,1064,421896,28000903
201302,SM236 Paromola cuvieri,201287,0bb3e6,1064,107264,28000903
201303,SM254 Podochela msp1,201287,797df2,1064,415843,28000903
201304,SM185 Majoidea msp1,201287,5596f2,1064,106700,28000903
201305,SM203 Majoidea msp2,201287,3d64f2,1064,106700,28000903
201306,SM242 Majoidea msp3,201287,0c1bf2,1064,106700,28000903
201307,SM249 Lithodes maja,201290,ff80bf,1064,107205,28836000
201308,SM262 Lithodes longispina,201290,ff0ddf,1064,550629,28836000
201309,SM216 Neolithodes grimaldii,201290,e6171a,1064,107206,28836000
201310,SM206 Chaceon msp1,201289,f2244e,1064,106917,28850000
201311,SM210 Chaceon fenneri,201289,4da3ff,1064,394996,28850000
201312,SM260 Inachidae msp1,201289,82ff0d,1064,148427,28850000
201313,SM255 Nematocarcinus ensifer,201289,e6a22e,1064,107573,28850000
201314,SM211 Chionoecetes opilio,201289,f200e6,1064,107315,28850000
201315,SM235 Bathynectes longispina,201289,e65d45,1064,394995,28850000
201316,SM238 Bathynectes msp1,201289,49f281,1064,106920,28850000
201317,SM251 Trichopeltarion nobile,201289,ff4063,1064,422036,28850000
201318,SM191 Decapoda msp1,201289,39e678,1064,1130,28850000
201319,SM201 Brachyura  msp2,201289,bbf230,1064,106673,28850000
201320,SM208 Brachyura  msp1,201289,67e6d5,1064,106673,28850000
201321,SM226 Chaceon quinquedens,201289,a679f2,1064,158407,28850000
201322,SM237 Caridea msp2,201283,e667d0,1064,106674,28000903
201323,SM190 Eumunida picta,201288,70f20c,1064,158394,28825904
201324,SM207 Munida msp2,201288,f29655,1064,106835,28825904
201325,SM230 Munida valida,201288,85f218,1064,158399,28825904
201326,SM241 Munida tenuimana,201288,5ca3e6,1064,107166,28825904
201327,SM202 Galacantha msp1,201288,f22499,1064,387299,28825904
201328,SM193 Munidopsis erinacea,201288,7e73ff,1064,392518,28825904
201329,SM197 Munidopsis serricornis,201288,a2f261,1064,107181,28825904
201330,SM270 Munidopsis msp1,201288,3392ff,1064,106836,28825904
201331,SM250 Galatheoidea msp1,201288,66ff66,1064,106685,28825904
201332,SM266 Munida msp1,201288,f230c5,1064,106685,28825904
201333,SM244 Acanthacaris caeca,201291,70f20c,1064,293250,28786000
201334,SM263 Homarus gammarus,201291,19d1ff,1064,107253,28786000
201335,SM259 Nephrops norvegicus,201291,26e9ff,1064,107254,28786000
201336,SM246 Nephropsis aculeata,201291,2a26ff,1064,382862,28786000
201337,SM243 Cerataspis msp1,201283,e667d0,1064,589793,28000901
201338,SM269 Hepomadus tener,201283,f2bd61,1064,107084,28000901
201339,SM215 Glyphocrangon aculeata,201283,a349f2,1064,421812,28000901
201340,SM253 Nematocarcinus msp1,201283,45e675,1064,107015,28000901
201341,SM217 Heterocarpus ensifer,201283,59a4ff,1064,107644,28000901
201342,SM256 Penaeopsis serrata,201283,b217e6,1064,107111,28000901
201343,SM223 Hymenopenaeus debilis,201283,d426ff,1064,107117,28000901
201344,SM213 Caridea msp1,201283,f230c5,1064,106674,28000901
201345,SM220 Eucarida msp4,201283,e650c3,1064,1089,28000901
201346,SM247 Eucarida msp1,201283,c9f261,1064,1089,28000901
201347,SM257 Eucarida msp2,201283,2718f2,1064,1089,28000901
201348,SM268 Eucarida msp3,201283,6f6df2,1064,1089,28000901
201349,SM214 Decapoda msp2,200282,e667d0,1064,1130,27000000
201351,Anemones and anemone-like,200305,0da2ff,1064,1340,11500000
201352,Actiniaria,201351,0da2ff,1064,1360,11229000
201353,Corallimorpharia,201351,e6a117,1064,1362,11500000
201354,Zoantharia,201351,79e0f2,1064,607338,11500000
201356,Flytrap,201352,0da2ff,1064,1360,11229901
201357,Lobed anemones,201352,456ae6,1064,1360,11229903
201358,Other anemones,201352,a4f23d,1064,1360,11229903
201359,Tube anemones,201352,d36df2,1064,1360,11164000
201360,SM373 Corallimorpharia msp1,201358,a4f23d,1064,1360,25001902
201361,SM48 Actinoscyphia rugose,201356,0da2ff,1064,100707,37990083
201362,SM49 Actinoscyphia smooth,201356,91f255,1064,100707,37990083
201363,SM69 Actinoscyphiidae msp1,201356,f20061,1064,100654,11168905
201364,SM43 Actinernus michaelsarsi,201357,456ae6,1064,100796,37990083
201365,SM33 Actinostola msp1,201357,3a0cf2,1064,100709,11229000
201366,SM369 Corallimorpharia msp2,201353,e6a117,1064,1362,11500000
201367,SM370 Corallimorpharia msp5,201353,24f22b,1064,1362,11500000
201368,SM371 Corallimorpharia msp4,201353,f224b1,1064,1362,25001901
201369,SM372 Corallimorpharia msp3,201353,e673dc,1064,1362,25001901
201370,SM36 Actinauge richardi,201358,a4f23d,1064,100930,11164000
201371,SM64 Hormathiidae msp4,201358,2ec1e6,1064,100672,24000000
201372,SM83 Hormathiidae msp2,201358,f2e230,1064,100672,25160901
201373,SM84 Hormathiidae msp3,201358,e230f2,1064,100672,25160901
201374,SM87 Hormathiidae msp1,201358,ff597d,1064,100672,11168918
201375,SM32 Actiniaria msp18,201358,f24949,1064,1360,11229903
201376,SM35 Actiniaria msp14,201358,9dff4d,1064,1360,23650000
201377,SM39 Actiniaria msp22,201358,f28424,1064,1360,25001901
201378,SM51 Actiniaria msp19,201358,8cff80,1064,1360,37990083
201379,SM52 Actiniaria msp17,201358,ae49f2,1064,1360,37990016
201380,SM57 Actiniaria msp5,201358,e9f230,1064,1360,37990083
201381,SM58 Actiniaria msp44,201358,e66750,1064,1360,37990083
201382,SM62 Actiniaria msp23,201358,0c2bf2,1064,1360,24000000
201383,SM65 Actiniaria msp38,201358,2e9ce6,1064,1360,11168905
201384,SM67 Actiniaria msp31,201358,24f2a3,1064,1360,11168901
201385,SM73 Actiniaria msp24,201358,6333ff,1064,1360,11168901
201386,SM78 Actiniaria msp36,201358,a4f23d,1064,1360,25400901
201387,SM88 Actiniaria msp28,201358,0b7ce6,1064,1360,10000902
201388,SM91 Actiniaria msp32,201358,f2244e,1064,1360,10000915
201389,SM40 Bolocera  msp1,201358,e6b82e,1064,100698,25200902
201390,SM76 Condylactis gigantea,201358,7de622,1064,283419,11168902
201391,SM79 Bartholomea annulata,201358,f200f2,1064,289496,25400901
201392,SM70 Liponema msp1,201358,e6459b,1064,100769,11168902
201393,SM34 Actiniaria msp13,201358,3df249,1064,1360,20000908
201394,SM38 Actiniaria msp20,201358,3af20c,1064,1360,25001902
201395,SM42 Actiniaria msp15,201358,e63981,1064,1360,37990083
201396,SM46 Actiniaria msp29,201358,ffa126,1064,1360,37990083
201397,SM53 Actiniaria msp12,201358,f2189f,1064,1360,37990083
201398,SM60 Actiniaria msp41,201358,88ff4d,1064,1360,37990016
201399,SM68 Actiniaria msp2,201358,30f2d2,1064,1360,11168912
201400,SM75 Actiniaria msp35,201358,ff66ad,1064,1360,11168905
201401,SM77 Actiniaria msp37,201358,39e6ac,1064,1360,25400901
201402,SM90 Actiniaria msp30,201358,e6aa5c,1064,1360,10000910
201403,SM93 Actiniaria msp3,201358,3df26d,1064,1360,10000902
201404,SM94 Actiniaria msp4,201358,24bbf2,1064,1360,10000903
201405,SM99 Actiniaria msp16,201358,50e6be,1064,1360,10000903
201406,SM89 Relicanthus daphneae,201358,249cf2,1064,1338746,10000902
201407,SM61 Actinostolidae msp2,201358,a3e645,1064,100655,11229000
201408,SM81 Actinostolidae msp1,201358,a1f230,1064,100655,11001000
201409,SM44 Actiniaria msp25,201358,ff0dcf,1064,1360,37990083
201410,SM50 Actiniaria msp21,201358,ce67e6,1064,1360,37990083
201411,SM54 Actiniaria msp11,201358,5c6ee6,1064,1360,37990083
201412,SM55 Actiniaria msp6,201358,e6be67,1064,1360,37990025
201413,SM59 Actiniaria msp42,201358,0cf246,1064,1360,37990030
201414,SM66 Actiniaria msp33,201358,00f29d,1064,1360,11168902
201415,SM71 Actiniaria msp43,201358,ff5999,1064,1360,11168912
201416,SM82 Actiniaria msp40,201358,a061f2,1064,1360,11001000
201417,SM85 Actiniaria msp26,201358,f28b3d,1064,1360,25160901
201418,SM86 Actiniaria msp27,201358,596fff,1064,1360,11168918
201419,SM92 Actiniaria msp1,201358,e8f255,1064,1360,10000903
201420,SM95 Actiniaria msp7,201358,55f2ed,1064,1360,10000903
201421,SM96 Actiniaria msp8,201358,18f2a6,1064,1360,10000903
201422,SM98 Actiniaria msp10,201358,ff4026,1064,1360,10000910
201423,SM63 Halcompoides msp2,201358,47e617,1064,100743,24000000
201424,SM72 Actiniaria msp39,201358,eef200,1064,1360,11168902
201425,SM45 Edwardsiidae msp2,201359,d36df2,1064,100665,37990083
201426,SM37 Mesacmaea msp1,201359,c72ee6,1064,100748,11500000
201427,SM74 Edwardsiidae msp1,201359,59ffbd,1064,100665,11168912
201428,SM80 Edwardsiidae msp3,201359,e226ff,1064,100665,11001000
201429,SM97 Halcampa msp1,201359,64f23d,1064,100740,10000913
201430,SM56 Halcampoides msp1,201359,e6f261,1064,100743,37990083
201431,SM41 Actiniaria msp9,201359,f2d00c,1064,1360,25200901
201432,SM47 Actiniaria msp34,201359,f22428,1064,1360,37990083
201433,SM1225 Epizoanthus paguriphilus,201354,79e0f2,1064,101036,11500000
201434,SM1220 Zoantharia msp8,201354,dcf230,1064,607338,11500000
201435,SM1221 Zoantharia msp2,201354,dc73e6,1064,607338,11500000
201436,SM1222 Zoantharia msp7,201354,33ff36,1064,607338,11500000
201437,SM1226 Zoantharia msp1,201354,0c55f2,1064,607338,11500000
201438,SM1227 Zoantharia msp5,201354,7381ff,1064,607338,11500000
201439,SM1228 Zoantharia msp6,201354,9b73e6,1064,607338,11500000
201440,SM1229 Zoantharia msp3,201354,f29d79,1064,607338,11500000
201441,SM1231 Zoantharia msp4,201354,50e6c8,1064,607338,11500000
201442,SM1223 Bullagummizoanthus emilyacadiaarum,201354,79f2da,1064,715094,11500000
